store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,fit_size,price,special_price,weight,msrp,manufacturer,status,is_recurring,visibility,tax_class_id,volume_comprimento,volume_altura,volume_largura,posting_days,description,short_description,meta_keyword,custom_layout_update,postmethods,product_shipping,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,,simple,"370,371,373,374",BR1342844,0,Lanterna Azul,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,49.90,,169.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,6,11,6,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0052,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1346771,0,Cesto Redondo Fibra Natural – 2 Peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,262.90,,1.43,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,0.46,0,"0,33",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0053,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1346772,0,Cesto Quadrado Fibra Natural – 5 peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,757.90,,4.18,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,0.44,0,"0,43",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0054,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1346773,0,Cestos Retangular Fibra Natural - 3 Peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,1412.90,,7.81,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,61,37,48,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0055,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1346774,0,Cestos Fibra Natural - 3 Peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,417.90,,1.54,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,33,33,31,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0056,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",BR13421011,0,Cachepot vidro com alça em metal,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,107.90,,332.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,13,13,10,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0057,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",BR13421012,0,Cachepot vidro com alça em metal ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,87.90,,174.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,8,9,8,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0058,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL134292,0,Chafariz de ferro tamanho,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,18619.90,,160.6,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,1.13,0,"1,4",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0059,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342691,0,Poltrona Bendetin ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,5329.90,,11.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,70,76,61,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0060,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1341692,0,Poltrona Mater ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,7587.90,,19.6,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,80,79,75,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0061,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
